"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"012.010.2011.405.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"405";"Bocklemünd/Mengenich";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"384.00"
"012.010.2011.405.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"405";"Bocklemünd/Mengenich";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"474.00"
"012.010.2011.405.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"405";"Bocklemünd/Mengenich";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"243.00"
"012.010.2011.406.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"406";"Ossendorf";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"360.00"
"012.010.2011.406.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"406";"Ossendorf";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"492.00"
"012.010.2011.406.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"406";"Ossendorf";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"270.00"
"012.010.2011.406.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"406";"Ossendorf";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"464.00"
"012.010.2011.406.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"406";"Ossendorf";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"151.00"
"012.010.2011.501.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"501";"Nippes";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1734.00"
"012.010.2011.501.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"501";"Nippes";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2086.00"
"012.010.2011.501.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"501";"Nippes";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"2021.00"
"012.010.2011.501.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"501";"Nippes";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1830.00"
"012.010.2011.501.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"501";"Nippes";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"800.00"
"012.010.2011.502.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"502";"Mauenheim";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"187.00"
"012.010.2011.502.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"502";"Mauenheim";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"275.00"
"012.010.2011.502.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"502";"Mauenheim";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"200.00"
"012.010.2011.502.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"502";"Mauenheim";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"288.00"
"012.010.2011.502.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"502";"Mauenheim";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"58.00"
"012.010.2011.503.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"503";"Riehl";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"421.00"
"012.010.2011.503.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"503";"Riehl";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"557.00"
"012.010.2011.503.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"503";"Riehl";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"452.00"
"012.010.2011.503.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"503";"Riehl";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"650.00"
"012.010.2011.503.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"503";"Riehl";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"195.00"
"012.010.2011.504.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"504";"Niehl";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"773.00"
"012.010.2011.504.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"504";"Niehl";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"931.00"
"012.010.2011.504.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"504";"Niehl";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"905.00"
"012.010.2011.504.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"504";"Niehl";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"1225.00"
"012.010.2011.504.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"504";"Niehl";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"424.00"
"012.010.2011.505.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"505";"Weidenpesch";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"564.00"
"012.010.2011.505.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"505";"Weidenpesch";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"825.00"
"012.010.2011.505.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"505";"Weidenpesch";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"689.00"
"012.010.2011.505.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"505";"Weidenpesch";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"858.00"
"012.010.2011.505.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"505";"Weidenpesch";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"253.00"
"012.010.2011.506.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"506";"Longerich";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"453.00"
"012.010.2011.506.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"506";"Longerich";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"624.00"
"012.010.2011.506.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"506";"Longerich";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"422.00"
"012.010.2011.506.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"506";"Longerich";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"591.00"
"012.010.2011.506.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"506";"Longerich";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"254.00"
"012.010.2011.507.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"507";"Bilderstöckchen";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"655.00"
"012.010.2011.507.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"507";"Bilderstöckchen";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"846.00"
"012.010.2011.507.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"507";"Bilderstöckchen";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"695.00"
"012.010.2011.507.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"507";"Bilderstöckchen";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"900.00"
"012.010.2011.507.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"507";"Bilderstöckchen";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"340.00"
"012.010.2011.601.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"601";"Merkenich";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"229.00"
"012.010.2011.601.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"601";"Merkenich";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"189.00"
"012.010.2011.601.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"601";"Merkenich";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"216.00"
"012.010.2011.601.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"601";"Merkenich";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"209.00"
"012.010.2011.601.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"601";"Merkenich";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"166.00"
"012.010.2011.602.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"602";"Fühlingen";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"57.00"
"012.010.2011.602.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"602";"Fühlingen";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"76.00"
"012.010.2011.602.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"602";"Fühlingen";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"49.00"
"012.010.2011.602.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"602";"Fühlingen";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"55.00"
"012.010.2011.602.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"602";"Fühlingen";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"22.00"
"012.010.2011.603.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"603";"Seeberg";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"377.00"
"012.010.2011.603.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"603";"Seeberg";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"546.00"
"012.010.2011.603.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"603";"Seeberg";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"312.00"
"012.010.2011.603.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"603";"Seeberg";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"428.00"
"012.010.2011.603.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"603";"Seeberg";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"297.00"
"012.010.2011.604.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"604";"Heimersdorf";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"129.00"
"012.010.2011.604.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"604";"Heimersdorf";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"232.00"
"012.010.2011.604.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"604";"Heimersdorf";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"136.00"
"012.010.2011.604.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"604";"Heimersdorf";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"291.00"
"012.010.2011.604.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"604";"Heimersdorf";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"68.00"
"012.010.2011.605.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"605";"Lindweiler";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"65.00"
"012.010.2011.605.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"605";"Lindweiler";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"151.00"
"012.010.2011.605.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"605";"Lindweiler";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"89.00"
"012.010.2011.605.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"605";"Lindweiler";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"211.00"
"012.010.2011.605.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"605";"Lindweiler";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"38.00"
"012.010.2011.606.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"606";"Pesch";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"184.00"
"012.010.2011.606.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"606";"Pesch";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"297.00"
"012.010.2011.606.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"606";"Pesch";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"164.00"
"012.010.2011.606.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"606";"Pesch";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"355.00"
"012.010.2011.606.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"606";"Pesch";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"146.00"
"012.010.2011.607.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"607";"Esch/Auweiler";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"233.00"
"012.010.2011.607.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"607";"Esch/Auweiler";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"206.00"
"012.010.2011.607.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"607";"Esch/Auweiler";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"225.00"
"012.010.2011.607.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"607";"Esch/Auweiler";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"338.00"
"012.010.2011.607.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"607";"Esch/Auweiler";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"110.00"
"012.010.2011.608.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"608";"Volkhoven/Weiler";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"194.00"
"012.010.2011.608.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"608";"Volkhoven/Weiler";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"341.00"
"012.010.2011.608.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"608";"Volkhoven/Weiler";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"165.00"
"012.010.2011.608.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"608";"Volkhoven/Weiler";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"333.00"
"012.010.2011.608.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"608";"Volkhoven/Weiler";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"92.00"
"012.010.2011.609.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"609";"Chorweiler";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"399.00"
"012.010.2011.609.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"609";"Chorweiler";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"604.00"
"012.010.2011.609.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"609";"Chorweiler";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"432.00"
"012.010.2011.609.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"609";"Chorweiler";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"551.00"
"012.010.2011.609.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"609";"Chorweiler";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"225.00"
"012.010.2011.610.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"610";"Blumenberg";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"166.00"
"012.010.2011.610.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"610";"Blumenberg";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"259.00"
"012.010.2011.610.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"610";"Blumenberg";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"141.00"
"012.010.2011.610.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"610";"Blumenberg";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"215.00"
"012.010.2011.610.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"610";"Blumenberg";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"75.00"
"012.010.2011.611.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"611";"Roggendorf/Thenhoven";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"217.00"
"012.010.2011.611.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"611";"Roggendorf/Thenhoven";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"194.00"
"012.010.2011.611.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"611";"Roggendorf/Thenhoven";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"171.00"
"012.010.2011.611.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"611";"Roggendorf/Thenhoven";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"199.00"
"012.010.2011.611.050";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"611";"Roggendorf/Thenhoven";"50";"Umzüge innerhalb des Gebietes";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"66.00"
"012.010.2011.612.010";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"612";"Worringen";"10";"Fortzüge über die Stadtgrenze (Aussenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"351.00"
"012.010.2011.612.020";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"612";"Worringen";"20";"Fortzüge innerhalb der Stadt (Binnenfortzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"266.00"
"012.010.2011.612.030";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"612";"Worringen";"30";"Zuzüge über die Stadtgrenze (Aussenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"389.00"
"012.010.2011.612.040";"012";"Bevölkerungsbewegung";"010";"Aussen- und Binnenwanderung";"2011";"612";"Worringen";"40";"Zuzüge innerhalb der Stadt (Binnenzuzüge)";"Stadt Köln - Amt für Stadtentwicklung und Statistik - Informationsservice";;"369.00"
